Date,Close,High,Low,Open,Volume
21/10/2021,968.1599731,980.75,962.8499756,978.9500122,3212000000
22/10/2021,970.789978,972.3200073,959.6199951,964.8200073,2137000000
25/10/2021,961.3200073,972.4199829,961.3200073,966.3699951,1658000000
26/10/2021,965.039978,970.5900269,961.2000122,964.3099976,1657600000
27/10/2021,956.8200073,966.4799805,954.289978,966.1900024,1919000000
28/10/2021,942.8099976,956.3099976,940.3599854,951.3099976,2312900000
29/10/2021,952.5900269,954.6500244,947.9000244,952.4899902,1929500000
01/11/2021,944.4899902,959.289978,944.4899902,958.8099976,1618100000
02/11/2021,933.5499878,947.9099731,931.9400024,945.6799927,1586700000
03/11/2021,945.1300049,947.4400024,931.9699707,934.4400024,1528200000
04/11/2021,948.1699829,955.9400024,948.1699829,954.6799927,1712500000
05/11/2021,947.9699707,951.9299927,939.7000122,951,1452200000
08/11/2021,950.5700073,953.7399902,946.2700195,952.1300049,1293700000
09/11/2021,952.6300049,955.2299805,949.1300049,952.3400269,1406600000
10/11/2021,958.4000244,959.2000122,949.1799927,951.3800049,1345900000
11/11/2021,957.7299805,963.0300293,955.0100098,960.789978,1369800000
12/11/2021,951.4400024,962.8599854,950.3699951,962.1599731,1439300000
15/11/2021,942.2000122,955.2299805,941.8099976,953.4500122,1482900000
16/11/2021,948.1199951,949.7600098,937.4500122,938.1199951,1443700000
17/11/2021,953.4000244,953.4000244,946.2600098,952.5300293,1579300000
18/11/2021,945.9400024,951.4400024,943.7700195,948.6199951,1454500000
19/11/2021,963.6400146,964.8599854,948.7399902,949.7199707,1784900000
22/11/2021,963.6400146,970.710022,957,966.9000244,2107500000
23/11/2021,958.3900146,965.6599731,956.2000122,962.1500244,2101300000
24/11/2021,958.8400269,963.3300171,956.7199707,962.9299927,1674500000
25/11/2021,965.1400146,972.9799805,961.5700073,962.5900269,2413600000
26/11/2021,941.1099854,962.710022,938.9699707,962.6500244,3315900000
29/11/2021,950.6699829,953.710022,927.3900146,939.0499878,0
30/11/2021,930.9799805,954.210022,930.9799805,950.7800293,3614500000
01/12/2021,931.5499878,946.5200195,929.5800171,933.8599854,2665700000
02/12/2021,949.4899902,950.7999878,930.6599731,933.5,2589500000
03/12/2021,938.9299927,951.8599854,938.9299927,950.289978,1500300000
06/12/2021,938.9299927,949.2199707,936.6900024,942.1099854,1976100000
07/12/2021,950.1699829,950.1699829,944.5300293,945.5599976,2651900000
08/12/2021,945.5900269,953.6599731,943.6400146,953.0999756,2968600000
09/12/2021,952.5100098,952.5100098,943.7399902,949.3099976,2071500000
10/12/2021,948.6099854,948.6099854,939.6699829,945.2299805,1665600000
13/12/2021,943.710022,953.789978,943.710022,951.5300293,1296200000
14/12/2021,940.3499756,945.9500122,937.7700195,945.2199707,1427600000
15/12/2021,944.4899902,950.0499878,938.8699951,940.2999878,2013200000
16/12/2021,937.1099854,951.2700195,936.039978,950.0200195,1889200000
17/12/2021,939.4099731,939.4099731,931.2700195,933.539978,1789200000
20/12/2021,932.1699829,935.8800049,929.789978,932.2199707,1343200000
21/12/2021,934.960022,939.5,931.2600098,932.3900146,1337900000
22/12/2021,926.9400024,926.9400024,926.9400024,926.9400024,0
23/12/2021,932.4400024,934.2800293,927.039978,929.2700195,1075700000
24/12/2021,930.960022,935.8499756,928.960022,933.25,1010800000
27/12/2021,933.4899902,935.4099731,931.3200073,933.2399902,1079200000
28/12/2021,937.0800171,939.8499756,934.9299927,936.7000122,1419500000
29/12/2021,936.2199707,940.9899902,932.960022,938.6099854,1385400000
30/12/2021,931.4099731,938.4099731,931.4099731,938.1500244,1439500000
03/01/2022,943.3200073,945.9899902,931.9000244,932.4199829,1242800000
04/01/2022,947.8800049,952.7000122,945.0100098,945.7700195,2449100000
05/01/2022,939.2999878,952.8099976,934.1300049,949.0800171,2103600000
06/01/2022,940.5,943.3499756,930.289978,942.2999878,1894400000
07/01/2022,949.8599854,952.7000122,939.9199829,944.2000122,1795000000
10/01/2022,944.1799927,951.5999756,944.1799927,949.4799805,1427700000
11/01/2022,940.3200073,948.8900146,938.0200195,947.6599731,2040600000
12/01/2022,943.9299927,946.8599854,937.5700073,943.9500122,2184800000
13/01/2022,950.5900269,950.8400269,943.2700195,947.3599854,1913700000
14/01/2022,952.9500122,955.1799927,945.1900024,949.1199951,1624900000
17/01/2022,948.0200195,957.2999878,943.710022,957.2000122,1913500000
18/01/2022,944.8200073,952.289978,932.2000122,950.3300171,2202700000
19/01/2022,938.6099854,944.6799927,937.0100098,943.9699707,2114800000
20/01/2022,943.3400269,946.9199829,938.039978,942.5200195,2260800000
21/01/2022,959.7600098,959.7600098,938.7199707,943.3099976,1540600000
24/01/2022,949.4899902,949.4899902,949.4899902,949.4899902,0
25/01/2022,939.3400269,944.6500244,930.7299805,944.1900024,1948800000
26/01/2022,946.8599854,947.1699829,937.6699829,941.0900269,1953900000
27/01/2022,947.0200195,949.9099731,940.9099731,943.8699951,1878900000
28/01/2022,949.7700195,950.6699829,943.0800171,948.8699951,1829500000
31/01/2022,939.6300049,952.3400269,939.6300049,952.3099976,1690100000
02/02/2022,947.8900146,947.8900146,947.8900146,947.8900146,0
03/02/2022,945.9400024,952.3800049,939.5700073,952.1699829,1827800000
04/02/2022,951.6699829,952.8499756,946.1199951,949.4699707,1774700000
07/02/2022,964.6099854,964.6099854,964.6099854,964.6099854,0
08/02/2022,962.0100098,976.0100098,962.0100098,967.1900024,2443100000
09/02/2022,971.7199707,973.9199829,962.1099854,966.6900024,2060800000
10/02/2022,973.6400146,980.4899902,971.1099854,978.4400024,2449500000
11/02/2022,971.6799927,974.8200073,963.7600098,972.0900269,1660300000
14/02/2022,962.6400146,967.539978,954.4000244,966.4500122,1971700000
15/02/2022,975.3200073,975.3200073,961.5800171,965.2800293,1696100000
16/02/2022,976.5100098,980.9500122,974.5499878,979.0599976,1770300000
17/02/2022,973.4000244,977,964.25,974.1199951,1558300000
18/02/2022,979.960022,982.3599854,968.8599854,973.6400146,1846500000
21/02/2022,979.7800293,984.9799805,976.7800293,980.9099731,1762100000
22/02/2022,973.7399902,978.1900024,965.9199829,974.0999756,2053000000
23/02/2022,985.0800171,985.0800171,975.3099976,977.8300171,2134600000
24/02/2022,973.6500244,986.75,962.7299805,981.8900146,4096900000
25/02/2022,985.539978,988.2999878,974.5999756,975.7999878,3117900000
01/03/2022,987.6500244,1008.51001,987.6500244,1006.659973,3386700000
02/03/2022,978.1599731,998.039978,976.3800049,995.1900024,2757800000
04/03/2022,994.0499878,994.6599731,985.1300049,992.3300171,3610900000
07/03/2022,988.9099731,992.4199829,982.789978,989.289978,4238100000
08/03/2022,986.539978,1006.849976,984.4500122,995.8900146,5369900000
09/03/2022,993.3800049,999.2700195,987.1799927,992.0900269,3558500000
10/03/2022,997.1400146,1001.47998,985.0599976,1000.820007,3200300000
11/03/2022,997.7000122,997.7000122,983.2700195,985.8499756,2529000000
14/03/2022,1003.799988,1007.799988,997.539978,1003.77002,3145000000
15/03/2022,1001.280029,1011.97998,997.4799805,1007.25,3144300000
16/03/2022,1013.609985,1013.609985,1003.75,1008.090027,3192500000
17/03/2022,1005.820007,1020.130005,1003.619995,1018.179993,3153300000
18/03/2022,1003.77002,1012.280029,999.6900024,1010,3939900000
21/03/2022,1003.76001,1008.099976,998.9299927,1002.25,2202900000
22/03/2022,1011.75,1012.299988,1006.320007,1008.609985,2546300000
23/03/2022,1011.679993,1016.109985,1006.380005,1014.080017,2480900000
24/03/2022,1026.189941,1026.189941,1007.869995,1008.98999,2783800000
25/03/2022,1017.669983,1026.819946,1011.799988,1026.22998,2391400000
28/03/2022,1026.839966,1027.790039,1014.47998,1017.159973,2649800000
29/03/2022,1019.080017,1031.369995,1018.25,1027.660034,2409300000
30/03/2022,1024.219971,1025.640015,1018.789978,1025.329956,3075500000
31/03/2022,1022.98999,1031.859985,1020.539978,1028.339966,2336300000
01/04/2022,1027.52002,1028.900024,1019.099976,1027.939941,2151100000
04/04/2022,1033.5,1033.5,1023.359985,1028.22998,1663200000
05/04/2022,1038.849976,1038.849976,1030.930054,1035.079956,1781200000
06/04/2022,1030.119995,1037.22998,1027.530029,1034.569946,2146800000
07/04/2022,1031.959961,1036.109985,1028.640015,1032.790039,2186300000
08/04/2022,1043.819946,1045.48999,1035.920044,1038.199951,2121300000
11/04/2022,1029.27002,1043.97998,1028.280029,1043.97998,2264700000
12/04/2022,1036.849976,1036.849976,1027.26001,1029.430054,2291800000
13/04/2022,1044.75,1045.97998,1039.709961,1042.800049,2534100000
14/04/2022,1035.670044,1046.459961,1034.880005,1045.25,2271500000
18/04/2022,1040.969971,1042.300049,1037.439941,1037.98999,1925100000
19/04/2022,1037.140015,1045.040039,1036.410034,1042.810059,2121500000
20/04/2022,1053.680054,1058.73999,1041.800049,1043.819946,3278100000
21/04/2022,1063.72998,1067.969971,1056.76001,1058.920044,2623700000
22/04/2022,1056.859985,1067.280029,1049.02002,1057.800049,2360800000
25/04/2022,1063.849976,1066.52002,1041.819946,1051.670044,2517600000
26/04/2022,1075.109985,1075.329956,1061.339966,1062.140015,2579300000
27/04/2022,1074.25,1077.380005,1069.51001,1070.130005,2085500000
28/04/2022,1085.439941,1093.609985,1084.410034,1088.829956,3671100000
09/05/2022,1025.949951,1069.26001,1023.51001,1067.27002,4024900000
10/05/2022,1021.080017,1023.179993,986.8400269,986.8400269,3805000000
11/05/2022,1025.439941,1038.189941,1020.820007,1024.199951,0
12/05/2022,993.3499756,1021.969971,987.9500122,1021.799988,3032400000
13/05/2022,995.9799805,1005.049988,983.5999756,989.9099731,3725200000
17/05/2022,1004.119995,1013.880005,995.8699951,997.1400146,2672500000
18/05/2022,1016,1018.51001,1003.840027,1011.900024,2728400000
19/05/2022,1008.200012,1012.27002,989.9899902,998.2600098,2760800000
20/05/2022,1015.179993,1022.47998,1011.580017,1011.580017,2523900000
23/05/2022,1002.570007,1020.380005,997.960022,1018.150024,2262700000
24/05/2022,1015.929993,1022.26001,1006.390015,1006.390015,2893500000
25/05/2022,1009.51001,1021.400024,1007.51001,1016.099976,2411000000
27/05/2022,1031.930054,1031.930054,1021.210022,1025.390015,2286100000
30/05/2022,1029.829956,1038.030029,1020.289978,1037.699951,2219800000
31/05/2022,1056.780029,1056.780029,1033.819946,1036.089966,5653700000
02/06/2022,1039.900024,1054.650024,1035.660034,1051.660034,3131000000
03/06/2022,1043.540039,1053.829956,1043.280029,1046.47998,2483100000
06/06/2022,1036.380005,1044.140015,1027.709961,1038.650024,2081500000
07/06/2022,1030.839966,1041.209961,1030.839966,1036.949951,2431600000
08/06/2022,1041.609985,1044.949951,1022.75,1029.800049,2744100000
09/06/2022,1037.180054,1051.319946,1037.150024,1040.119995,9402600000
10/06/2022,1019.23999,1033.75,1013.48999,1029.099976,7154200000
13/06/2022,1010.140015,1010.140015,994.8599854,1000.090027,7131700000
14/06/2022,1019.530029,1019.530029,1000.530029,1000.820007,7322000000
15/06/2022,1014.119995,1025,1005.960022,1015.559998,5951300000
16/06/2022,1017.890015,1034.410034,1013.140015,1025.160034,6964000000
17/06/2022,997.9000244,1008.450012,990.75,1004.97998,5775900000
20/06/2022,1006.789978,1006.789978,986,997.9099731,6417100000
21/06/2022,1018.039978,1019.049988,1004.369995,1006.780029,4793800000
22/06/2022,1008.76001,1021.070007,1005.169983,1018.049988,4032100000
23/06/2022,1013.219971,1015.549988,999.9299927,1008.76001,3544800000
24/06/2022,1018.98999,1023.859985,1012.090027,1013.23999,5067600000
27/06/2022,1010.73999,1022.630005,1003.539978,1019,3501900000
28/06/2022,1007.640015,1010.900024,1000.460022,1010.75,3243600000
29/06/2022,995.710022,1010.76001,995.710022,1007.640015,2898800000
30/06/2022,991.9400024,1004.190002,990.8400269,995.710022,3414800000
01/07/2022,974.3300171,997.4099731,970.3099976,991.9400024,2980000000
04/07/2022,950.1500244,974.75,937.5900269,974.3400269,3019500000
05/07/2022,957.1099854,969.4199829,950.0100098,950.1599731,3392000000
06/07/2022,947.1500244,958.4099731,939.4299927,957.1099854,3016300000
07/07/2022,946.5800171,953.7000122,944.1400146,947.1500244,2644100000
08/07/2022,959.6799927,960.5499878,946.5999756,946.5999756,3227100000
11/07/2022,952.2000122,963.2399902,947.289978,959.6400146,2014200000
12/07/2022,949.5,955.3599854,948.9299927,952.210022,2310100000
13/07/2022,936.4400024,950.9500122,935.0900269,949.5,2802200000
14/07/2022,948.5700073,950.5300293,931.9299927,936.4400024,2520400000
15/07/2022,938.9500122,952.2399902,938.0499878,948.5700073,2710500000
18/07/2022,940.7700195,947.0200195,930.9099731,938.9799805,2650600000
19/07/2022,949.1400146,950.960022,932.4899902,940.7800293,3470200000
20/07/2022,973.9500122,974.7999878,949.1400146,949.1599731,4024100000
21/07/2022,971.5499878,976.6199951,960.9199829,973.960022,2197000000
22/07/2022,974.039978,976.1500244,968.5200195,971.5499878,2720000000
25/07/2022,967.1300049,977.710022,967.1300049,974.0599976,1864100000
26/07/2022,968.4799805,973.6799927,966.8499756,967.1400146,2283500000
27/07/2022,974.460022,975.8599854,966.7700195,968.4699707,3041900000
28/07/2022,980.25,986.9000244,974.4799805,974.4799805,4654600000
29/07/2022,978.6300049,992.9400024,978.6300049,980.2700195,3359100000
01/08/2022,981.9899902,989.5700073,978.2600098,978.6300049,2826200000
02/08/2022,988.6099854,988.6099854,973.5100098,981.9899902,3034700000
03/08/2022,999.9500122,999.9500122,985.7299805,988.6099854,3546500000
04/08/2022,1003.77002,1005.289978,996.4000244,999.9500122,3883300000
05/08/2022,1007.799988,1008.880005,1000.099976,1003.77002,2901700000
08/08/2022,1007.140015,1009.97998,1001.51001,1007.799988,3015800000
09/08/2022,1008.710022,1017.219971,1007.02002,1007.140015,3122300000
10/08/2022,1007.799988,1008.919983,994.4199829,1008.710022,2512700000
11/08/2022,1018.330017,1022.22998,1007.799988,1007.799988,3472600000
12/08/2022,1012.039978,1019.23999,1009.590027,1018.330017,2274700000
15/08/2022,1005.789978,1016.710022,1003.619995,1012.039978,2165300000
16/08/2022,1016.359985,1017.5,1005.640015,1005.789978,4028500000
18/08/2022,1026.339966,1026.47998,1014.090027,1016.359985,3537300000
19/08/2022,1022.98999,1033.079956,1022.98999,1026.339966,2591800000
22/08/2022,1014.679993,1023.330017,1006.440002,1022.98999,3020600000
23/08/2022,1023,1027.73999,1014.469971,1014.659973,3272600000
24/08/2022,1026.609985,1029.109985,1021.140015,1023.01001,2156900000
25/08/2022,1021.47998,1028.630005,1016.200012,1026.609985,2104100000
26/08/2022,1014.27002,1025.400024,1014.27002,1021.5,2487600000
29/08/2022,1016.309998,1016.309998,994.0499878,1014.23999,2863400000
30/08/2022,1021.75,1033.939941,1016.039978,1016.309998,2622500000
31/08/2022,1022.820007,1023.799988,1005.099976,1021.76001,4058900000
01/09/2022,1016.929993,1025.26001,1014.429993,1022.820007,1172900000
02/09/2022,1019.789978,1026.51001,1014.590027,1016.929993,1195300000
05/09/2022,1029.300049,1031.949951,1014.52002,1019.789978,1458300000
06/09/2022,1027.01001,1038.790039,1027.01001,1029.300049,1698500000
07/09/2022,1019.669983,1028.73999,1016.409973,1027.01001,3281100000
08/09/2022,1028.060059,1036.660034,1019.630005,1019.669983,3699200000
09/09/2022,1032,1035.77002,1024.47998,1028.069946,2261100000
12/09/2022,1032.790039,1037.640015,1028.02002,1032.01001,2246200000
13/09/2022,1042.640015,1048.25,1032.780029,1032.790039,2926100000
14/09/2022,1035.52002,1042.619995,1026.459961,1042.619995,3187600000
15/09/2022,1041.040039,1053.430054,1035.540039,1035.540039,4070900000
16/09/2022,1016.01001,1041.150024,1016.01001,1041.040039,5940100000
19/09/2022,1024.72998,1032.079956,1013.469971,1016.02002,3046400000
20/09/2022,1028.209961,1036.780029,1024.73999,1024.73999,3301900000
21/09/2022,1029.219971,1029.930054,1019.030029,1028.189941,2171700000
22/09/2022,1032.650024,1034.27002,1018.469971,1029.199951,1865500000
23/09/2022,1025.630005,1032.670044,1023.48999,1032.670044,2360400000
26/09/2022,1020.200012,1025.619995,1004.190002,1025.619995,3300800000
27/09/2022,1015.97998,1021.299988,1011.47998,1020.200012,2529900000
28/09/2022,1013.51001,1026.630005,1009.77002,1015.97998,2298400000
29/09/2022,1009.039978,1022.690002,1006.969971,1013.52002,1903800000
30/09/2022,1011.47998,1015.659973,993.4500122,1009.039978,3055100000
03/10/2022,1006.369995,1013.159973,1003.880005,1011.47998,1958600000
04/10/2022,1014.650024,1021.140015,1006.400024,1006.400024,2139700000
05/10/2022,1011.630005,1022.309998,1011.630005,1014.650024,1918100000
06/10/2022,1010.679993,1021.679993,1009.580017,1011.630005,2070800000
07/10/2022,999.3900146,1010.76001,996.9199829,1010.679993,1433200000
10/10/2022,996.6900024,999.9799805,987.2999878,999.3699951,1539500000
11/10/2022,988.4299927,998.2000122,988.1599731,996.6900024,1918500000
12/10/2022,984.5599976,994.0300293,978.5,988.4299927,2494700000
13/10/2022,978.4799805,988.5999756,978.4799805,984.5599976,1996700000
14/10/2022,966.7399902,989.7399902,966.7399902,978.4899902,2254300000
17/10/2022,972.6699829,974.8699951,957.460022,966.7399902,2566800000
18/10/2022,971.3499756,983.4299927,969.4199829,972.6799927,2329400000
19/10/2022,974.0700073,978.7000122,965.3099976,971.3499756,2031800000
20/10/2022,993.6799927,996.1900024,971.3699951,974.0700073,3504400000
21/10/2022,1000.359985,1008.400024,992.2199707,993.6900024,2350500000
24/10/2022,1006.5,1013.25,1000.299988,1000.359985,2822800000
25/10/2022,1005.830017,1015.820007,1002.719971,1006.51001,3242100000
26/10/2022,1004.179993,1010.22998,1000.710022,1005.840027,3629400000
27/10/2022,1012.77002,1014.51001,1004.190002,1004.190002,2566400000
28/10/2022,1009.700012,1014.140015,1002.659973,1012.77002,2072900000
31/10/2022,1014.119995,1017.47998,1008.849976,1009.700012,2418200000
01/11/2022,1007.369995,1020.559998,1001.070007,1014.130005,2426900000
02/11/2022,999.0999756,1010.280029,992.3599854,1007.369995,2416200000
03/11/2022,1001.309998,1005.22998,989.2600098,999.0999756,3260500000
04/11/2022,1005.97998,1005.97998,993.0900269,1001.309998,2357700000
07/11/2022,1015.280029,1015.280029,998.8699951,1005.97998,2321500000
08/11/2022,1005.73999,1016.630005,1003.690002,1015.289978,1539100000
09/11/2022,1009.210022,1009.570007,1002.599976,1005.72998,2527500000
10/11/2022,991.6500244,1009.210022,990.1300049,1009.210022,2966700000
11/11/2022,1012.940002,1016.640015,991.6799927,991.6799927,5461500000
14/11/2022,1001.02002,1014.960022,1000.039978,1012.940002,2559300000
15/11/2022,1004.359985,1006.549988,998.0800171,1001.02002,2000400000
16/11/2022,1000.960022,1006.549988,990.0900269,1004.359985,3499600000
17/11/2022,1004.919983,1007.900024,992.7299805,1000.960022,2027700000
18/11/2022,1009.5,1012.960022,1000.840027,1004.929993,2698100000
21/11/2022,1002.400024,1013.119995,1001.780029,1009.5,2309900000
22/11/2022,996.8699951,1008.840027,996.8699951,1002.400024,3038400000
23/11/2022,998.5,1005.719971,996.0700073,996.8800049,2232200000
24/11/2022,1004.320007,1007.679993,998.5100098,998.5100098,1845300000
25/11/2022,1001.73999,1005.210022,994.8200073,1004.330017,2006400000
28/11/2022,996.7600098,1007.51001,996.7399902,1001.72998,3481600000
29/11/2022,995.2199707,999.8099976,992.1300049,996.75,3388000000
30/11/2022,1008.280029,1010.210022,991.1599731,995.2299805,8371200000
01/12/2022,995.960022,1009.909973,995.4500122,1008.26001,2679300000
02/12/2022,989.5900269,996.1599731,984.3300171,995.960022,1702500000
05/12/2022,979.1500244,989.5900269,979.1500244,989.5900269,2245600000
06/12/2022,961.8400269,979.1599731,956.0700073,979.1599731,2105800000
07/12/2022,945.5800171,961.8599854,944.6599731,961.8400269,2077200000
08/12/2022,944.2199707,947.1699829,927.7299805,945.5800171,2318700000
09/12/2022,933.0100098,944.2199707,928.8400269,944.2199707,1703700000
12/12/2022,938.75,938.75,923.5,933.0100098,1774800000
13/12/2022,952.789978,955.6799927,934.9400024,938.75,27976200000
14/12/2022,951.1599731,959.5,944.9500122,952.7999878,10181200000
15/12/2022,942.3599854,951.1799927,940.0100098,951.1699829,4464400000
16/12/2022,951.1900024,951.3200073,932.1599731,942.3599854,4610600000
19/12/2022,946.8499756,953.6199951,941.2800293,951.1799927,3097400000
20/12/2022,938.9000244,947.0200195,936.9799805,946.8499756,4400300000
21/12/2022,941.6599731,942.7800293,935.2199707,938.9000244,3657700000
22/12/2022,941.7000122,945.710022,939.289978,941.6699829,2483800000
23/12/2022,934.2600098,941.6900024,933.1300049,941.6900024,2377500000
26/12/2022,935.1500244,935.1500244,935.1500244,935.1500244,0
27/12/2022,940.3800049,941.9799805,935.1199951,935.1500244,3701200000
28/12/2022,933.6900024,942.5599976,930.5200195,940.3900146,2936800000
29/12/2022,939.8699951,940.0599976,926.7999878,933.6900024,5039200000
30/12/2022,937.1799927,944.8300171,937.1799927,939.8800049,3950600000
02/01/2023,935.0800171,937.2199707,929.7700195,937.2000122,1543400000
03/01/2023,940.460022,945.0300293,931.7800293,935.0800171,3858400000
04/01/2023,928.5300293,941.8800049,928.5300293,940.460022,3275400000
05/01/2023,909.6599731,928.5700073,902.9799805,928.539978,3941700000
06/01/2023,913.0200195,913.9799805,899.6099854,909.6500244,2191100000
09/01/2023,915.8599854,919.3499756,906.3900146,913.0200195,3463200000
10/01/2023,901.0900269,916.2199707,894.1900024,915.8599854,3524500000
11/01/2023,894.9500122,901.1400146,889.0100098,901.0900269,2371600000
12/01/2023,905.6799927,911.2199707,893.0100098,894.9500122,4120800000
13/01/2023,905.4899902,909.2600098,898.2199707,905.6799927,7752400000
16/01/2023,913.3200073,913.3200073,902.9000244,905.4899902,4588600000
17/01/2023,929.8499756,935.789978,913.3200073,913.3200073,9412500000
18/01/2023,929.7600098,933.539978,921.8800049,929.8200073,5383500000
19/01/2023,937.6099854,938.5300293,927.7199707,929.7600098,3833100000
20/01/2023,941.0100098,942.8800049,936.2700195,937.6099854,5150200000
24/01/2023,939.3499756,945.1799927,935.7700195,941.0100098,7768200000
25/01/2023,932.3400269,941.3300171,931.0900269,939.3499756,6713600000
26/01/2023,941.6400146,943.8499756,931.5200195,932.3400269,4202600000
27/01/2023,949.7299805,956.1900024,941.6400146,941.6400146,3977300000
30/01/2023,945.4299927,952.6699829,937.4899902,949.7399902,3610200000
31/01/2023,936.4899902,945.4500122,935.3400269,945.4400024,4689200000
01/02/2023,941.1400146,946.289978,936.4000244,936.4000244,3775800000
02/02/2023,943.039978,945.8699951,938.6799927,941.1400146,8053900000
03/02/2023,952.7999878,957.8499756,943.0700073,943.0700073,7233500000
06/02/2023,948.4500122,956.5200195,941.6699829,952.7999878,3618300000
07/02/2023,956.6099854,959.4299927,948.1900024,948.4500122,4962800000
08/02/2023,958.9500122,960.0700073,953.5599976,956.6099854,4288500000
09/02/2023,952.2299805,962.9099731,951.5100098,958.9500122,6372400000
10/02/2023,952.4500122,952.4500122,937.8599854,951.8200073,2633400000
13/02/2023,953.2199707,956.8800049,949.2800293,952.4500122,11801600000
14/02/2023,960.3099976,960.3099976,960.3099976,960.3099976,0
15/02/2023,957.6400146,957.6400146,957.6400146,957.6400146,0
16/02/2023,953.4899902,960.5,951.4099731,957.6400146,5201100000
17/02/2023,954.3800049,958.3300171,950.5200195,953.4899902,8806900000
20/02/2023,954.8599854,957.3499756,948.6599731,954.4099731,8073000000
21/02/2023,950.5100098,957.960022,950.1599731,954.8599854,4190800000
22/02/2023,939.9899902,950.8900146,934.9500122,950.4799805,5836200000
23/02/2023,944.4299927,944.710022,938.3300171,940.0200195,3488500000
24/02/2023,946.9299927,953,944.4299927,944.4299927,4119800000
27/02/2023,948.0800171,948.4799805,940.5999756,946.9299927,3429400000
28/02/2023,942.9699707,954.6099854,942.9699707,948.0800171,6167400000
01/03/2023,945.8200073,951.7999878,942.9400024,942.9400024,5476800000
02/03/2023,947.1500244,947.1500244,947.1500244,947.1500244,0
03/03/2023,938.960022,951.4799805,937.5800171,947.1500244,3662900000
06/03/2023,938.7199707,946.5599976,938.7199707,939.0200195,4950800000
07/03/2023,935.7399902,941.1900024,934.2600098,938.6900024,5094100000
08/03/2023,939.039978,939.039978,939.039978,939.039978,0
09/03/2023,942.8900146,948.5200195,939.039978,939.039978,3103400000
10/03/2023,937.1400146,942.8900146,934.2199707,942.8900146,3655300000
13/03/2023,939.8400269,944.0999756,931.7199707,937.0800171,5757700000
14/03/2023,917.3800049,939.7800293,916.3300171,939.7800293,6010300000
15/03/2023,914.1900024,929.8699951,914.1900024,917.3800049,4657400000
16/03/2023,907.5,914.9000244,903.4400024,914.1900024,4824100000
17/03/2023,924.25,926.4699707,907.5,907.5,35542300000
20/03/2023,915.5700073,924.25,910.8300171,924.25,3890200000
21/03/2023,929.9899902,930,914.2299805,915.5700073,5719800000
24/03/2023,941.039978,943.8800049,929.1900024,930.460022,5807900000
27/03/2023,929.0999756,943.0499878,929.0999756,941.039978,3056000000
28/03/2023,935.3099976,936.6599731,929.0999756,929.0999756,3063300000
29/03/2023,947,949.25,935.3099976,935.3099976,3898600000
30/03/2023,939.6099854,951.0300293,938.1900024,947,4089300000
31/03/2023,937.6799927,943.7800293,935.4500122,939.6300049,4726600000
03/04/2023,943.0700073,946.460022,937.6500244,937.6799927,3632000000
04/04/2023,943.1400146,947.5100098,934.7999878,943.039978,2852300000
05/04/2023,940.6900024,949.1699829,940.5,943.1400146,3528300000
06/04/2023,937.2000122,943.289978,936.3900146,940.6900024,8732300000
10/04/2023,935.5999756,938.4199829,928.3499756,937.2000122,4931000000
11/04/2023,941.7800293,941.7800293,929.789978,935.5999756,7206400000
12/04/2023,943.1799927,946.289978,938.8699951,941.8099976,5780900000
13/04/2023,943.8900146,947.7800293,940.2800293,943.0900269,7068200000
14/04/2023,950.9000244,954.3300171,943.9099731,943.9400024,5510600000
17/04/2023,943.4199829,952.4799805,939.210022,950.9299927,2857100000
18/04/2023,948.3400269,952.9000244,942.7000122,943.4199829,2461700000
26/04/2023,963.210022,966.2600098,948.289978,948.3400269,4345300000
27/04/2023,965.0800171,968.0200195,956.9699707,963.3499756,7613700000
28/04/2023,961.75,968.8400269,959.0800171,965.0800171,4710900000
02/05/2023,955.6099854,963.0900269,945.6099854,961.75,3496300000
03/05/2023,947.6500244,956.539978,940.3300171,955.6099854,3449900000
04/05/2023,952.2800293,953.5800171,943.1699829,947.6500244,5133200000
05/05/2023,945.0499878,954.0599976,935.9099731,952.2800293,4782800000
08/05/2023,938.0499878,946.4500122,936.9000244,945.0200195,6059600000
09/05/2023,940.4799805,942.4000244,933.1300049,938.0499878,6075500000
10/05/2023,947.4899902,948.5300293,939.3300171,940.5700073,7585900000
11/05/2023,940.1500244,948.2800293,932.8699951,947.4899902,7296400000
12/05/2023,932.2199707,940.1500244,931.7199707,940.1500244,8665900000
15/05/2023,935,936.6699829,925.1599731,932.3599854,5474900000
16/05/2023,929.7700195,938.5800171,926.5499878,935,5101300000
17/05/2023,929.1599731,936.8099976,929.1599731,929.7399902,7697700000
19/05/2023,939.5700073,943.1099854,929.0900269,929.1599731,6276700000
22/05/2023,945.4299927,951.8499756,935.1799927,939.5700073,6179900000
23/05/2023,946.1099854,953.6099854,945.1300049,945.4299927,6231700000
24/05/2023,948.4799805,950.1500244,941.9799805,946.1099854,4954100000
25/05/2023,941.8300171,950.4899902,941.8300171,948.4799805,5797700000
26/05/2023,942.25,946.8900146,939.2199707,941.8300171,5477000000
29/05/2023,946.5800171,946.8200073,934.0800171,942.3099976,6479100000
30/05/2023,943.0999756,951.0900269,940.4899902,946.5800171,7878200000
31/05/2023,949.6699829,949.6699829,934.75,943.0999756,50111200000
05/06/2023,946.5700073,954.6799927,942.539978,949.6699829,5776700000
