Date,Close,High,Low,Open,Volume
31/01/2023,14995,15059,14963,14995,0
01/02/2023,14990.7002,15017.5,14943.5,14990.7002,0
02/02/2023,14855,14911.5,14824.7998,14855,0
03/02/2023,14881,15048,14848.09961,14881,0
06/02/2023,15078.7998,15231.90039,14886,15078.7998,0
07/02/2023,15200,15202,15095.7998,15200,0
08/02/2023,15147,15151.2998,15079.59961,15147,0
09/02/2023,15117,15141.5,15078,15117,0
10/02/2023,15140,15227.90039,15114,15140,0
13/02/2023,15182.2002,15253.09961,15178,15182.2002,0
14/02/2023,15211,15221,15096.2998,15211,0
15/02/2023,15179,15264.09961,15156,15179,0
16/02/2023,15210,15210,15089.7002,15210,0
17/02/2023,15142,15235.90039,15137,15142,0
20/02/2023,15159,15184.7998,15129.7998,15159,0
21/02/2023,15162.5,15221,15139.90039,15162.5,0
22/02/2023,15233,15235.09961,15173,15233,0
23/02/2023,15192,15223.7998,15157.7998,15192,0
24/02/2023,15210,15273.7998,15188.5,15210,0
27/02/2023,15257.7002,15286.5,15216.59961,15257.7002,0
28/02/2023,15209,15285.59961,15203.5,15209,0
01/03/2023,15240,15271.5,15212,15240,0
02/03/2023,15243,15333.2998,15232.5,15243,0
03/03/2023,15322,15342.09961,15267,15322,0
06/03/2023,15255.09961,15346.2002,15283,15255.09961,0
07/03/2023,15352,15417,15329.5,15352,0
08/03/2023,15437,15468.5,15401.2002,15437,0
09/03/2023,15450,15469.5,15419,15450,0
10/03/2023,15489,15505.09961,15427,15489,0
13/03/2023,15472.59961,15465.5,15345.90039,15472.59961,0
14/03/2023,15409,15410,15345,15409,0
15/03/2023,15372,15504,15336,15372,0
16/03/2023,15479,15480,15367.90039,15479,0
17/03/2023,15422,15422,15338,15422,0
20/03/2023,15368.5,15391.7998,15334,15368.5,0
21/03/2023,15340,15354.5,15284,15340,0
22/03/2023,15294,15308.5,15239,15294,0
23/03/2023,15251,15256,15031.7002,15251,0
24/03/2023,15047,15213.2998,15054.90039,15047,0
27/03/2023,15148,15194,15107,15148,0
28/03/2023,15107.5,15111.5,15046,15107.5,0
29/03/2023,15061,15102.7998,15033,15061,0
30/03/2023,15031.5,15081,15017,15031.5,0
31/03/2023,15020,15024.2998,14838,15020,0
03/04/2023,14988,15014,14848.59961,14988,0
04/04/2023,14915,14947.2002,14854.7002,14915,0
05/04/2023,14958,14972.7998,14896,14958,0
06/04/2023,14956,14969,14908,14956,0
07/04/2023,14932,14947,14908,14932,0
10/04/2023,14906,14960.7998,14892,14906,0
11/04/2023,14955,14956,14870,14955,0
12/04/2023,14913,14925,14800.2002,14913,0
13/04/2023,14823.5,14840.7998,14678.7998,14823.5,0
14/04/2023,14720,14792,14638,14720,0
17/04/2023,14693,14891.90039,14693,14693,0
18/04/2023,14860,14902.40039,14799,14860,0
19/04/2023,14890,15022.7002,14837.09961,14890,0
20/04/2023,15006,15006,14913,15006,0
21/04/2023,14946,14982.5,14918.2998,14946,0
24/04/2023,14838,14984.7998,14838,14838,0
25/04/2023,14945,14954.59961,14908,14945,0
26/04/2023,14935,14949,14809,14935,0
27/04/2023,14841.5,14845.5,14684.2002,14841.5,0
28/04/2023,14684,14703.09961,14627.90039,14684,0
01/05/2023,14663,14682.5,14631,14663,0
02/05/2023,14671.5,14748.2998,14628.2002,14671.5,0
03/05/2023,14752.5,14753,14660,14752.5,0
04/05/2023,14680.5,14754.59961,14570,14680.5,0
05/05/2023,14700,14711.2002,14632,14700,0
08/05/2023,14668,14742,14667.09961,14668,0
09/05/2023,14750,14772.7998,14722,14750,0
10/05/2023,14767,14769,14657,14767,0
11/05/2023,14691,14766,14673.5,14691,0
12/05/2023,14770.5,14851.7002,14730,14770.5,0
15/05/2023,14743,14828.59961,14743,14743,0
16/05/2023,14795,14864.2998,14767,14795,0
17/05/2023,14885,14903.2998,14844.7998,14885,0
18/05/2023,14876.5,14915,14833.2998,14876.5,0
19/05/2023,14916,14976,14876,14916,0
22/05/2023,14918,14920,14860,14918,0
23/05/2023,14886,14910.7998,14842,14886,0
24/05/2023,14895,14935.7002,14867.2002,14895,0
25/05/2023,14945.90039,14968.2002,14911.7998,14945.90039,0
26/05/2023,14970,14997.40039,14921.7998,14970,0
29/05/2023,14948,14980.2998,14940.09961,14948,0
30/05/2023,14960,15018.59961,14924.7998,14960,0
31/05/2023,14979,15018.40039,14959,14979,0
01/06/2023,14984,14985,14893,14984,0
02/06/2023,14907,14913,14754,14907,0
05/06/2023,14983,14983,13636.59961,14983,0
06/06/2023,14849.5,14892.09961,14812.7998,14849.5,0
07/06/2023,14872,14891.5,14813,14872,0
08/06/2023,14889,14904.7998,14819.5,14889,0
09/06/2023,14836,14871.7998,14818,14836,0
12/06/2023,14833,14901.09961,14833,14833,0
13/06/2023,14871.5,14885.5,14807,14871.5,0
14/06/2023,14869,14926.7002,14829.40039,14869,0
15/06/2023,14909,14984.7998,14887.5,14909,0
16/06/2023,14897,14964.90039,14898,14897,0
19/06/2023,14928,15006.7002,14928,14928,0
20/06/2023,15008,15063.09961,14992.7998,15008,0
21/06/2023,15016,15036.40039,14915,15016,0
22/06/2023,14943,14973.7002,14885,14943,0
23/06/2023,14935,15056,14902,14935,0
26/06/2023,14987,15062.5,14987,14987,0
27/06/2023,15039,15050.7002,14940,15039,0
28/06/2023,14982.5,15020.90039,14951.40039,14982.5,0
29/06/2023,14981,15080.40039,14980,14981,0
30/06/2023,15064,15084.09961,15014,15064,0
03/07/2023,14986,15071.59961,14986,14986,0
04/07/2023,15056,15056,14983,15056,0
05/07/2023,15010,15076.40039,14993,15010,0
06/07/2023,15077,15202,15039,15077,0
07/07/2023,15189.2998,15193.2002,15115.5,15189.2998,0
10/07/2023,15128,15248.09961,15128,15128,0
11/07/2023,15216,15217,15132,15216,0
12/07/2023,15156.7998,15158.2998,14506.5,15156.7998,0
13/07/2023,14928,15001.09961,14920.90039,14928,0
14/07/2023,14954,14989.7002,13082,14954,0
17/07/2023,14951,15025.40039,14886.2002,14951,0
18/07/2023,14982.5,15000.5,14954.5,14982.5,0
19/07/2023,14986,15026.09961,14954.59961,14986,0
20/07/2023,14992,15057.2998,14953.7998,14992,0
21/07/2023,15051.5,15051.09961,14986,15051.5,0
24/07/2023,15018,15055.59961,15000,15018,0
25/07/2023,15021.5,15042.2002,14978,15021.5,0
26/07/2023,15032,15062.7998,14990,15032,0
27/07/2023,15007,15060.7998,14978,15007,0
28/07/2023,15095,15132,15031.90039,15095,0
31/07/2023,15088,15107.7002,15053.7998,15088,0
01/08/2023,15104,15147.40039,15084.5,15104,0
02/08/2023,15131,15206.40039,15117,15131,0
03/08/2023,15220,15221.7998,15126,15220,0
04/08/2023,15161,15194.7002,15093,15161,0
07/08/2023,15163,15209.09961,15129.5,15163,0
08/08/2023,15232,15245.2998,15193,15232,0
09/08/2023,15207.2002,15209,15151.7002,15207.2002,0
10/08/2023,15207,15209.90039,15116.5,15207,0
11/08/2023,15259,15308.09961,15198,15259,0
14/08/2023,15317,15353.09961,15279.7998,15317,0
15/08/2023,15347,15357.2998,15147.7998,15347,0
16/08/2023,15311.5,15347.40039,15269.09961,15311.5,0
17/08/2023,15362,15389,15325,15362,0
18/08/2023,15362.5,15373.90039,15281.59961,15362.5,0
21/08/2023,15278,15331.90039,15278,15278,0
22/08/2023,15318.90039,15322,15308,15318.90039,0
23/08/2023,15317,15322,15291,15317,0
24/08/2023,15294.09961,15294.09961,15233,15294.09961,0
25/08/2023,15239,15298,15239,15239,0
28/08/2023,15288,15304.7002,15238,15288,0
29/08/2023,15255.5,15274.2998,15186,15255.5,0
30/08/2023,15196.5,15248.7998,15126.7002,15196.5,0
31/08/2023,15216,15261.7002,15178.40039,15216,0
01/09/2023,15231,15266.40039,15046.7998,15231,0
04/09/2023,15233,15249,15185,15233,0
05/09/2023,15227,15293.2002,15216.40039,15227,0
06/09/2023,15298,15343.2998,15282.2002,15298,0
07/09/2023,15336,15347,15311,15336,0
08/09/2023,15342,15368.2998,15319,15342,0
11/09/2023,15318,15370.5,15318,15318,0
12/09/2023,15339.09961,15372.7998,15323,15339.09961,0
13/09/2023,15350.2002,15386.7998,15336.09961,15350.2002,0
14/09/2023,15353,15384.5,15335.7002,15353,0
15/09/2023,15395,15397,15344,15395,0
18/09/2023,15346,15382,15339,15346,0
19/09/2023,15377,15389.59961,15357.2002,15377,0
20/09/2023,15384.5,15395.59961,15316,15384.5,0
21/09/2023,15361,15404.7002,15324.2998,15361,0
22/09/2023,15400.5,15401,15353,15400.5,0
25/09/2023,15368,15415.2002,15352,15368,0
26/09/2023,15405,15507,15395.59961,15405,0
27/09/2023,15493,15559.2998,15452.09961,15493,0
28/09/2023,15569,15597.5,15413,15569,0
29/09/2023,15474,15506,15443.59961,15474,0
02/10/2023,15448,15578.59961,15395.7998,15448,0
03/10/2023,15516,15614.90039,15508.7002,15516,0
04/10/2023,15622,15646.40039,15068,15622,0
05/10/2023,15591,15642,15562.5,15591,0
06/10/2023,15631,15699.7002,15535.2998,15631,0
09/10/2023,15603,15717,15546.09961,15603,0
10/10/2023,15691.40039,15759.7002,15657,15691.40039,0
11/10/2023,15718.5,15730.09961,15650,15718.5,0
12/10/2023,15693,15726.5,15632.09961,15693,0
13/10/2023,15739,15744,15669,15739,0
16/10/2023,15676,15731.7998,15676,15676,0
17/10/2023,15675,15739,15667,15675,0
18/10/2023,15728.2002,15811.7002,15705,15728.2002,0
19/10/2023,15807,15869,15760,15807,0
20/10/2023,15856,15889.5,15806.7998,15856,0
23/10/2023,15868,15972.7002,15810.59961,15868,0
24/10/2023,15874,15902,15825.5,15874,0
25/10/2023,15868,15892.2002,15832.40039,15868,0
26/10/2023,15877.5,15938.09961,15874,15877.5,0
27/10/2023,15920,15955.5,15874,15920,0
30/10/2023,15903.5,15933,15843.09961,15903.5,0
31/10/2023,15843,15940.2002,15842,15843,0
01/11/2023,15748.7002,15969.2998,15745,15748.7002,0
02/11/2023,15900,15900,15764.09961,15900,0
03/11/2023,15838,15847,15567.40039,15838,0
06/11/2023,15582.09961,15624,15445,15582.09961,0
07/11/2023,15570,15677.5,15539.90039,15570,0
08/11/2023,15643.59961,15700.2002,15587,15643.59961,0
09/11/2023,15616,15679.09961,15595.7002,15616,0
10/11/2023,15713.7002,15718.5,15651.5,15713.7002,0
13/11/2023,15683,15720.09961,15678.59961,15683,0
14/11/2023,15667,15712.7002,15289.5,15667,0
15/11/2023,15281,15550.40039,15281,15281,0
16/11/2023,15487.7998,15620.5,15478.5,15487.7998,0
17/11/2023,15475,15529.2998,15322.7998,15475,0
20/11/2023,15399.40039,15454.09961,15329,15399.40039,0
21/11/2023,15382.09961,15535.90039,15230,15382.09961,0
22/11/2023,15501.2998,15641,15487.09961,15501.2998,0
23/11/2023,15612.7998,15650,15470.5,15612.7998,0
24/11/2023,15495,15605.2998,15328.7998,15495,0
27/11/2023,15560,15555,15460.59961,15530,0
28/11/2023,15466.5,15490,15337.2998,15466.5,0
29/11/2023,15259,15456,15365,15259,0
30/11/2023,15407,15557.2998,15157.40039,15407,0
01/12/2023,15549.2998,15549.2998,15384.90039,15549.2998,0
04/12/2023,15437.40039,15504.5,15417.2002,15437.40039,0
05/12/2023,15519.90039,15519.90039,15234.2002,15519.90039,0
06/12/2023,15457,15533.09961,15423.7998,15457,0
07/12/2023,15480,15556.90039,15478.2002,15480,0
08/12/2023,15500,15558,14982,15500,0
11/12/2023,15560.2002,15672.09961,15435.90039,15560.2002,0
12/12/2023,15647,15650.2998,15448.5,15647,0
13/12/2023,15569,15679,15566.59961,15569,0
14/12/2023,15275,15528.90039,15275,15275,0
15/12/2023,15468,15595,15428.2998,15468,0
18/12/2023,15282.7998,15569.90039,15433.2998,15282.7998,0
19/12/2023,15454.40039,15525.2998,15400,15454.40039,0
20/12/2023,15455,15532,15449.7998,15455,0
21/12/2023,15518,15540.7002,15369.7002,15518,0
22/12/2023,15440,15515,14610,15440,0
25/12/2023,15409.2002,15460,15460,15409.2002,0
26/12/2023,15460,15460,15398.5,15460,0
27/12/2023,15400,15434,15347.40039,15400,0
28/12/2023,15373,15443,15369.2002,15373,0
29/12/2023,15425,15536.5,14416.5,15425,0
01/01/2024,15383.09961,15383,15383,15383.09961,0
02/01/2024,15383,15543,15350.90039,15383,0
03/01/2024,15498,15572.2998,15401.7998,15498,0
04/01/2024,15555,15555,15476.09961,15555,0
05/01/2024,15511,15553,14379.7998,15511,0
08/01/2024,15477.5,15546.7002,15473.40039,15477.5,0
09/01/2024,15495.5,15553.7998,15478.7002,15495.5,0
10/01/2024,15534.5,15587.40039,15526.7002,15534.5,0
11/01/2024,15555,15618,15483.90039,15555,0
12/01/2024,15556.5,15582,15505,15556.5,0
15/01/2024,15503.2002,15566.7998,15537,15503.2002,0
16/01/2024,15546,15634,15539.2998,15546,0
17/01/2024,15625,15656.2998,15598,15625,0
18/01/2024,15624,15643.2998,15592.2998,15624,0
19/01/2024,15613.09961,15639.90039,15582,15613.09961,0
22/01/2024,15601,15679.7002,15585.09961,15601,0
23/01/2024,15655.5,15727.7998,15625.59961,15655.5,0
24/01/2024,15715,15734.7998,15651,15715,0
25/01/2024,15714.5,15876.5,15403.2998,15714.5,0
26/01/2024,15808,15844.2998,15729.09961,15808,0
29/01/2024,15767.59961,15833.59961,15768,15767.59961,0
30/01/2024,15828,15830,15759,15828,0
31/01/2024,15785,15813.2998,15726,15785,0
01/02/2024,15769,15793.2002,15705.59961,15769,0
02/02/2024,15726,15754,15519.59961,15726,0
05/02/2024,15727.2002,15791,15676.7998,15727.2002,0
06/02/2024,15711.5,15774.7002,15693.5,15711.5,0
07/02/2024,15733,15740,15608,15733,0
08/02/2024,15647,15676,15607,15647,0
09/02/2024,15660.2998,15661.2998,15583.2998,15660.2998,0
12/02/2024,15598,15629.2002,15541.7002,15598,0
13/02/2024,15579.5,15687,15278.59961,15579.5,0
14/02/2024,15661.5,15712.59961,15564,15661.5,0
15/02/2024,15553.09961,15651.2998,15544,15553.09961,0
16/02/2024,15672,15683,15578,15672,0
19/02/2024,15628.59961,15646.5,15613,15628.59961,0
20/02/2024,15634,15670.09961,15620.2998,15634,0
21/02/2024,15661,15682.09961,15611,15661,0
22/02/2024,15642,15660.40039,15562,15642,0
23/02/2024,15588,15631,15568,15588,0
26/02/2024,15586.09961,15660,15587,15586.09961,0
27/02/2024,15638.5,15663.90039,15625,15638.5,0
28/02/2024,15653,15733,15643,15653,0
29/02/2024,15712.2002,15752,15673,15712.2002,0
01/03/2024,15704,15748.59961,15681,15704,0
04/03/2024,15691.90039,15750.90039,15681.2998,15691.90039,0
05/03/2024,15766,15781.09961,15723.7998,15766,0
06/03/2024,15751.5,15751.5,15639,15751.5,0
07/03/2024,15668,15687.40039,15601,15668,0
08/03/2024,15621,15636.59961,14784.40039,15621,0
11/03/2024,15536.2998,15583,15381,15536.2998,0
12/03/2024,15518,15548,15151.2002,15518,0
13/03/2024,15546,15596,15534.2002,15546,0
14/03/2024,15574,15629.5,15561,15574,0
15/03/2024,15630,15638.2002,15588,15630,0
18/03/2024,15639.2998,15725.7998,15614,15639.2998,0
19/03/2024,15743,15749.09961,15691,15743,0
20/03/2024,15718,15753.5,15689.2002,15718,0
21/03/2024,15687,15724.59961,15634,15687,0
22/03/2024,15723.5,15858.2002,15245.2002,15723.5,0
25/03/2024,15802.59961,15820.7002,15740.5,15802.59961,0
26/03/2024,15784,15825.2998,15761.09961,15784,0
27/03/2024,15828,15914.5,15797,15828,0
28/03/2024,15877,15893.5,15853,15877,0
29/03/2024,15877,15896.40039,15828.2002,15877,0
01/04/2024,15848,15956.5,15848,15848,0
02/04/2024,15945.7998,15957.90039,15888,15945.7998,0
03/04/2024,15955,15950.40039,15903,15955,0
04/04/2024,15936,15943.2002,15854,15936,0
05/04/2024,15904.5,15916.7998,15754.40039,15904.5,0
08/04/2024,15881,15922.40039,15863,15881,0
09/04/2024,15918,15918,15826.40039,15918,0
10/04/2024,15892.2998,15970.90039,15660.59961,15892.2998,0
11/04/2024,15998.2002,16025,15919.5,15998.2002,0
12/04/2024,16007,16148.40039,15990,16007,0
15/04/2024,16111,16145.7998,16034.7998,16111,0
16/04/2024,16075,16309.40039,15853.5,16075,0
17/04/2024,16312.2002,16312.2002,15317,16312.2002,0
18/04/2024,16246,16257,16148.40039,16246,0
19/04/2024,16220,16300.7998,15980.09961,16220,0
22/04/2024,16210.2998,16268.59961,16199.09961,16210.2998,0
23/04/2024,16246,16244.09961,16129.90039,16246,0
24/04/2024,16140.2002,16242.40039,16100.2998,16140.2002,0
25/04/2024,16220,16235,16065.40039,16220,0
26/04/2024,16202,16261.7998,16137.59961,16202,0
29/04/2024,16203,16268.7002,16203,16203,0
30/04/2024,16246,16278.40039,16216.7002,16246,0
01/05/2024,16273,16274.90039,16191.2002,16273,0
02/05/2024,16190.40039,16253,16103,16190.40039,0
03/05/2024,16097,16103,14893.7998,16097,0
06/05/2024,16077,16077,15950.5,16077,0
07/05/2024,16034,16070.59961,16020,16034,0
08/05/2024,16073,16098.2002,16037,16073,0
09/05/2024,16074,16075,16028,16074,0
10/05/2024,16030,16067.5,16004,16030,0
13/05/2024,16038,16125.40039,16038,16038,0
14/05/2024,16121,16134.5,16082,16121,0
15/05/2024,16102,16111,15516.59961,16102,0
16/05/2024,15914,15949.7998,15875,15914,0
17/05/2024,15930.7998,15986.5,15921.7998,15930.7998,0
20/05/2024,15958,16006.2998,15943.40039,15958,0
21/05/2024,16031,16045,15947.2002,16031,0
22/05/2024,16005,16051,15959.40039,16005,0
23/05/2024,16040.7002,16078.2002,16005.2002,16040.7002,0
24/05/2024,16095,16113.2002,16022,16095,0
27/05/2024,16038,16088.09961,15915.01953,16038,0
28/05/2024,16071,16102.40039,16059,16071,0
29/05/2024,16117,16241.2998,16105,16117,0
30/05/2024,16232.09961,16277.7998,16190,16232.09961,0
31/05/2024,16228,16267.2998,16219.5,16228,0
03/06/2024,16243,16249,16198,16243,0
04/06/2024,16203,16298.2998,16181,16203,0
05/06/2024,16276,16346,16247,16276,0
06/06/2024,16315,16315,16229.09961,16315,0
07/06/2024,16241.7002,16280.7002,15619,16241.7002,0
10/06/2024,16270,16309.2998,16260,16270,0
11/06/2024,16312,16317.7998,16278,16312,0
12/06/2024,16305.40039,16308,15968,16305.40039,0
13/06/2024,16230,16293.5,16056.5,16230,0
14/06/2024,16286,16486,16277,16286,0
17/06/2024,16479.90039,16480.80078,16355.2002,16479.90039,0
18/06/2024,16479,16479,16361.7998,16479,0
19/06/2024,16379,16408.90039,16337.09961,16379,0
20/06/2024,16380.90039,16510.19922,16358,16380.90039,0
21/06/2024,16491.90039,16489.40039,16423,16491.90039,0
24/06/2024,16443,16474.30078,16331.2998,16443,0
25/06/2024,16394.09961,16403,16353,16394.09961,0
26/06/2024,16401,16448,16390,16401,0
27/06/2024,16434,16434,16349,16434,0
28/06/2024,16374.40039,16416.80078,16310,16374.40039,0
01/07/2024,16343,16375.40039,16306,16343,0
02/07/2024,16390,16401.90039,16351.09961,16390,0
03/07/2024,16391,16396.5,16271.90039,16391,0
04/07/2024,16340,16350.2998,16307,16340,0
05/07/2024,16328.5,16339,16174.7002,16328.5,0
08/07/2024,16245,16291.7998,16239.5,16245,0
09/07/2024,16277.2002,16309.2998,16245,16277.2002,0
10/07/2024,16277,16289.09961,16197,16277,0
11/07/2024,16198,16212.5,15640,16198,0
12/07/2024,16104,16160.2998,16069.09961,16104,0
15/07/2024,16108,16196.59961,16108,16108,0
16/07/2024,16195,16210.7002,16138.90039,16195,0
17/07/2024,16173,16173,16084.5,16173,0
18/07/2024,16138,16188.90039,16122.5,16138,0
19/07/2024,16185,16219.90039,16139.2002,16185,0
22/07/2024,16206,16233.2002,14633,16206,0
23/07/2024,16220.2002,16230,16180,16220.2002,0
24/07/2024,16222,16252.5,16205.5,16222,0
25/07/2024,16246,16330.7998,16229.7998,16246,0
26/07/2024,16337.7998,16337.7998,16244,16337.7998,0
29/07/2024,16283,16294.59961,16261.59961,16283,0
30/07/2024,16301.7002,16335.09961,16286.7002,16301.7002,0
31/07/2024,16328.5,16330,16247,16328.5,0
01/08/2024,16255,16270,16210,16255,0
02/08/2024,16281,16284,15814.7002,16281,0
05/08/2024,16012,16221.7998,16012,16012,0
06/08/2024,16208,16216.2002,16135.7002,16208,0
07/08/2024,16152.2998,16168,15987,16152.2998,0
08/08/2024,16023,16023.09961,15751.7998,16023,0
09/08/2024,15979,15981.09961,15883,15979,0
12/08/2024,15918,15992.2998,15907.5,15918,0
13/08/2024,15949.09961,15948,15734.59961,15949.09961,0
14/08/2024,15749,15747.90039,15460.2998,15749,0
15/08/2024,15619.5,15788,15555.2998,15619.5,0
16/08/2024,15755,15766,14966,15755,0
19/08/2024,15683,15683,15535.2998,15683,0
20/08/2024,15523,15546,15401,15523,0
21/08/2024,15442,15521.09961,15417,15442,0
22/08/2024,15484,15713.40039,15461.7002,15484,0
23/08/2024,15728.5,15744,15417.7998,15728.5,0
26/08/2024,15377.2002,15471,15287.59961,15377.2002,0
27/08/2024,15462.59961,15552.90039,15443,15462.59961,0
28/08/2024,15467.09961,15520.40039,15367.7998,15467.09961,0
29/08/2024,15440,15466.09961,15257.59961,15440,0
30/08/2024,15444.7998,15527.5,15383.7998,15444.7998,0
02/09/2024,15525,15556.2998,15506.5,15525,0
03/09/2024,15520.09961,15585.5,15441.7998,15520.09961,0
04/09/2024,15532.90039,15550.09961,15421.5,15532.90039,0
05/09/2024,15444.40039,15449,15340.2998,15444.40039,0
06/09/2024,15417,15439,15249.2002,15417,0
09/09/2024,15405,15504.7002,15316.5,15405,0
10/09/2024,15456.7998,15489,15411.5,15456.7998,0
11/09/2024,15489,15489.09961,15372.5,15489,0
12/09/2024,15437,15463.2998,15396.7002,15437,0
13/09/2024,15418.7002,15430,15337.90039,15418.7002,0
16/09/2024,15393,15401,15347,15393,0
17/09/2024,15385,15386,15298.5,15385,0
18/09/2024,15345,15367.59961,15234.2998,15345,0
19/09/2024,15300.2002,15391,14894.5,15300.2002,0
20/09/2024,15197.59961,15227,15033.59961,15197.59961,0
23/09/2024,15154,15232.09961,15147,15154,0
24/09/2024,15174.09961,15204.7002,15117.2998,15174.09961,0
25/09/2024,15121.09961,15178.09961,15008.2998,15121.09961,0
26/09/2024,15201.5,15204,14975.7002,15201.5,0
27/09/2024,15070,15161.7002,15019.2998,15070,0
30/09/2024,15118,15197.2998,14935.90039,15118,0
01/10/2024,15170.59961,15250.09961,15148.7998,15170.59961,0
02/10/2024,15260.59961,15289.90039,15187.2002,15260.59961,0
03/10/2024,15324,15507.90039,15294,15324,0
04/10/2024,15457,15719,15400.5,15457,0
07/10/2024,15650,15756.90039,15579.7002,15650,0
08/10/2024,15744,15744,15628,15744,0
09/10/2024,15682.40039,15684,15567.7002,15682.40039,0
10/10/2024,15664.59961,15719,15585.2002,15664.59961,0
11/10/2024,15670.90039,15682,15535.59961,15670.90039,0
14/10/2024,15562,15612.5,15547.09961,15562,0
15/10/2024,15573,15598.2002,15509.7998,15573,0
16/10/2024,15578.59961,15580,15495.59961,15578.59961,0
17/10/2024,15583.90039,15587,15482.2002,15583.90039,0
18/10/2024,15493,15525,15441,15493,0
21/10/2024,15467,15544.2002,15421,15467,0
22/10/2024,15556,15575.7002,15515,15556,0
23/10/2024,15586,15687.5,15545.7002,15586,0
24/10/2024,15663,15664,15548.59961,15663,0
25/10/2024,15621.5,15686.09961,15581,15621.5,0
28/10/2024,15688.09961,15742.5,15633,15688.09961,0
29/10/2024,15747,15784.7998,15717.7998,15747,0
30/10/2024,15768,15768,15628.09961,15768,0
31/10/2024,15695.5,15751.2002,15672.5,15695.5,0
01/11/2024,15713,15794,15633.2002,15713,0
04/11/2024,15842,15842,15719,15842,0
05/11/2024,15790,15791.90039,15707.7002,15790,0
06/11/2024,15665,15883.09961,14476.5,15665,0
07/11/2024,15818.2002,15833.7998,15575,15818.2002,0
08/11/2024,15558,15694.2998,14873.7998,15558,0
11/11/2024,15647.2002,15761.59961,15636.7998,15647.2002,0
12/11/2024,15765,15813.7002,15674.40039,15765,0
13/11/2024,15788.90039,15819,15625,15788.90039,0
14/11/2024,15847.2002,15976.40039,15756.09961,15847.2002,0
15/11/2024,15933.2998,15973,15809.40039,15933.2998,0
18/11/2024,15891.2998,15863.5,15818.7002,15891.2998,0
19/11/2024,15806.09961,15909.15039,15830,15831.58301,0
20/11/2024,15817.09961,15918.2002,15792.09961,15817.09961,0
21/11/2024,15913,15952.7998,15797.59961,15913,0
22/11/2024,15816.90039,15956.90039,15790.90039,15816.90039,0
25/11/2024,15940,15937,15785.5,15940,0
26/11/2024,15901.2002,15938,15851,15901.2002,0
27/11/2024,15930,15930,15810.40039,15930,0
28/11/2024,15863.5,15886.09961,15816.59961,15863.5,0
29/11/2024,15878,15879,15794,15878,0
02/12/2024,15829,15916,15829,15829,0
03/12/2024,15910,15955.2002,15883.09961,15910,0
04/12/2024,15940,15975,15874.90039,15940,0
05/12/2024,15906.59961,15916.09961,15813.09961,15906.59961,0
06/12/2024,15839.7998,15859,15705.5,15839.7998,0
09/12/2024,15825.7998,15900.7002,15805,15825.7998,0
10/12/2024,15864,15886.59961,15827.2998,15864,0
11/12/2024,15908,15958,15848,15908,0
12/12/2024,15963,15967,15914.90039,15963,0
13/12/2024,15967.40039,16040.7002,15926.09961,15967.40039,0
16/12/2024,16025.7998,16034.7002,15917.7002,16025.7998,0
17/12/2024,15955,16153.90039,15837.2998,15955,0
18/12/2024,15926.2002,16129.90039,15926.2002,15926.2002,0
19/12/2024,16145.2998,16389,15970.40039,16145.2998,0
20/12/2024,15981.2998,16329.90039,15892.59961,15981.2998,0
23/12/2024,16159.2998,16211.2998,16092.2998,16159.2998,0
24/12/2024,16217.59961,16220,16135.40039,16217.59961,0
25/12/2024,15970.7998,16243,14210.90039,15970.7998,0
26/12/2024,15069.40039,16224.90039,15069.40039,15069.40039,0
27/12/2024,16189,16283.09961,15798.2998,16189,0
30/12/2024,16178,16228,16059.7002,16178,0
31/12/2024,16085.59961,16219,16050.90039,16085.59961,0
02/01/2025,16230.5,16257,16117.7002,16230.5,0
03/01/2025,16201.09961,16244,16158.59961,16201.09961,0
06/01/2025,16178.7998,16220.5,16033.7002,16178.7998,0
07/01/2025,16179.09961,16189.59961,16122.7002,16179.09961,0
08/01/2025,16157.7002,16253.5,16130.59961,16157.7002,0
09/01/2025,16187.59961,16272,16155,16187.59961,0
10/01/2025,16237,16258.90039,15397.7002,16237,0
13/01/2025,16268,16613.80078,16252,16268,0
14/01/2025,16295.2002,16341,16218.2998,16295.2002,0
15/01/2025,16320,16399,16154.09961,16320,0
16/01/2025,16360.7998,16422.30078,16229.44043,16360.7998,0
17/01/2025,16368.7998,16410,16279.90039,16368.7998,0
20/01/2025,16367.09961,16394,16156.2998,16367.09961,0
21/01/2025,16245,16369.09961,16245,16245,0
22/01/2025,16330.7998,16338,15239.2002,16330.7998,0
23/01/2025,16232.7998,16290.09961,16170.2002,16232.7998,0
24/01/2025,16230.90039,16234,16090.40039,16230.90039,0
27/01/2025,16164.90039,16234,16141,16164.90039,0
28/01/2025,16155.59961,16246,16140.09961,16155.59961,0
29/01/2025,15881.2002,16269.2998,15960.59961,15881.2002,0
30/01/2025,16238,16263.7998,16210.59961,16238,0
31/01/2025,16274.5,16327.40039,16177.7002,16274.5,0
03/02/2025,16341.2998,16483,15995.2002,16341.2998,0
04/02/2025,16320,16386.69922,16286,16320,0
05/02/2025,16299.09961,16332.2998,16271.40039,16299.09961,0
06/02/2025,16298.09961,16350.7998,16298.90039,16298.09961,0
07/02/2025,16327,16341,16162.90039,16327,0
10/02/2025,16314.7002,16364.2998,16270,16314.7002,0
11/02/2025,16330.09961,16396.19922,16329.2002,16330.09961,0
